Time,Altitude,OrientX,OrientY,OrientZ,VelX,VelY,VelZ,Battery,TimeSinceStartup,Longitude,Latitude,State,Frame,Longitude Change,Latitude Change,RSSI,SNR,SensorByte
03:28:31.726404,2347.737060546875,100.03734588623047,88.04765319824219,139.07208251953125,0.00019686203449964523,0.0004993360489606857,0.00015229545533657074,15.142499923706055,75.58705139160156,-0.0006151756388135254,-0.0,4,74,-0.0006151756388135254,-0.0,-50,10.0,248
03:28:32.729300,2347.691162109375,100.06502532958984,88.05548858642578,139.10891723632812,-0.0004109898582100868,-0.0006170424167066813,-0.0007807444781064987,15.143750190734863,76.58708953857422,-0.0005167792551219463,0.0,4,75,-0.0005167792551219463,0.0,-50,10.25,248
03:28:33.767598,2347.714599609375,100.02555847167969,88.06507110595703,139.08128356933594,-6.309989839792252e-05,0.000691350782290101,-0.0015809815376996994,15.142499923706055,77.6370849609375,-0.0005896317888982594,-0.0,4,76,-0.0005896317888982594,-0.0,-51,10.25,248
03:28:34.769354,2347.711669921875,100.07437133789062,88.0587158203125,139.126220703125,-3.836676478385925e-05,0.0005432139150798321,-0.00031533464789390564,15.140000343322754,78.63706970214844,-0.0005586780607700348,-0.0,4,77,-0.0005586780607700348,-0.0,-50,9.5,248
03:28:35.772353,2347.710693359375,100.10610961914062,88.05901336669922,139.16836547851562,-0.0009362669661641121,0.00028761732392013073,-0.0009678546339273453,15.142499923706055,79.63709259033203,-0.00041973424958996475,-0.0,4,78,-0.00041973424958996475,-0.0,-51,10.0,248
03:28:36.772315,2347.746337890625,100.1640625,88.05096435546875,139.22801208496094,-0.0006860243156552315,0.0014675564598292112,0.0009936373680830002,15.141249656677246,80.63710021972656,-0.00041169876931235194,-0.0,4,79,-0.00041169876931235194,-0.0,-50,10.25,248
03:28:37.775387,2347.7412109375,100.06089782714844,88.0513687133789,139.12521362304688,-0.0012595346197485924,0.00036728871054947376,-0.0007952675223350525,15.142499923706055,81.63706970214844,-0.0004093577153980732,-0.0,4,80,-0.0004093577153980732,-0.0,-50,10.25,248
03:28:38.817388,2347.73046875,100.18551635742188,88.05257415771484,139.25299072265625,-0.0005394071340560913,0.0004099037032574415,0.00028750672936439514,15.141249656677246,82.6871109008789,-0.0004157413204666227,0.0,4,81,-0.0004157413204666227,0.0,-50,12.25,248
03:28:39.820395,2347.75048828125,100.19587707519531,88.05377960205078,139.26742553710938,-0.0003161812201142311,0.0008060240652412176,-0.0007122494280338287,15.140000343322754,83.68709564208984,-0.0004375081916805357,-0.0,4,82,-0.0004375081916805357,-0.0,-50,10.25,248
03:28:40.822482,2347.73876953125,100.191162109375,88.05477905273438,139.25733947753906,-0.00014051049947738647,-0.0010375860147178173,-0.0002631675451993942,15.141249656677246,84.68710327148438,-0.00046364584704861045,0.0,4,83,-0.00046364584704861045,0.0,-50,10.0,248
03:28:41.825804,2347.69873046875,100.2706069946289,88.05176544189453,139.33370971679688,0.0004691705107688904,-0.0004857289604842663,-0.0008643791079521179,15.141249656677246,85.68710327148438,-0.0004872929712291807,-0.0,4,84,-0.0004872929712291807,-0.0,-50,10.25,248
03:28:42.825423,2347.70654296875,100.02838134765625,88.05317687988281,139.10227966308594,-0.0006380602717399597,-0.0004529159050434828,-1.7218291759490967e-05,15.141249656677246,86.68709564208984,-0.0005129108903929591,0.0,4,85,-0.0005129108903929591,0.0,-50,9.75,248
03:28:43.828563,2347.76318359375,99.84825134277344,88.05719757080078,138.92453002929688,-0.00016970746219158173,-0.0005140942521393299,0.0015915818512439728,15.140000343322754,87.68710327148438,-0.0006998877506703138,-0.0,4,86,-0.0006998877506703138,-0.0,-50,9.75,248
03:28:44.867675,2347.69384765625,99.9496841430664,88.05690002441406,139.0342254638672,0.00071762315928936,-0.001814285758882761,-0.0002795364707708359,15.140000343322754,88.73712921142578,-0.0007442377973347902,0.0,4,87,-0.0007442377973347902,0.0,-50,9.5,248
03:28:45.870402,2347.72705078125,99.95550537109375,88.0633544921875,139.0301513671875,0.00028298795223236084,-0.0005839088698849082,0.0015583932399749756,15.140000343322754,89.73712158203125,-0.0006836603279225528,-0.0,4,88,-0.0006836603279225528,-0.0,-50,10.0,248
03:28:46.872351,2347.758056640625,99.92532348632812,88.0667953491211,138.99986267089844,-0.0005636224523186684,0.00079158297739923,0.0006068963557481766,15.140000343322754,90.73709106445312,-0.0005947283352725208,-0.0,4,89,-0.0005947283352725208,-0.0,-50,10.0,248
03:28:47.873844,2347.737060546875,99.9778823852539,88.06527709960938,139.06797790527344,-2.8895214200019836e-05,-0.0008624539477750659,0.0006471257656812668,15.138750076293945,91.73711395263672,-0.0006274516345001757,0.0,4,90,-0.0006274516345001757,0.0,-49,9.5,248
03:28:48.884498,2347.800537109375,99.96636962890625,88.06304931640625,139.04541015625,0.00046135764569044113,-0.00025796028785407543,0.0004182141274213791,15.140000343322754,92.75334167480469,-0.0006992434500716627,-0.0,4,91,-0.0006992434500716627,-0.0,-50,10.5,248
03:28:49.886364,2347.793701171875,99.8851089477539,88.0674057006836,138.96188354492188,-0.00028498657047748566,0.00018350640311837196,-0.0004914049059152603,15.138750076293945,93.75334930419922,-0.0006591011770069599,-0.0,4,92,-0.0006591011770069599,-0.0,-50,9.75,248
03:28:50.921113,2347.746337890625,99.87200164794922,88.06193542480469,138.9369354248047,-0.0003951629623770714,0.00025333487428724766,0.00025802478194236755,15.141249656677246,94.78707122802734,-0.0006539533496834338,0.0,4,93,-0.0006539533496834338,0.0,-50,9.25,248
03:28:51.920438,2347.781982421875,99.77608489990234,88.06891632080078,138.84332275390625,-0.0018046153709292412,0.0014142023865133524,0.0002605654299259186,15.140000343322754,95.7870864868164,-0.00053786626085639,-0.0,4,94,-0.00053786626085639,-0.0,-50,9.5,248
03:28:52.921376,2347.838623046875,99.79376983642578,88.06831359863281,138.86563110351562,0.0010226285085082054,-0.0006106070941314101,0.0005669686943292618,15.138750076293945,96.78710174560547,-0.0008930285112001002,-0.0,4,95,-0.0008930285112001002,-0.0,-50,10.0,248
03:28:53.934970,2347.757080078125,99.6691665649414,88.06851959228516,138.75437927246094,-5.6879594922065735e-05,-0.0003765982110053301,0.000520806759595871,15.140000343322754,97.80335235595703,-0.0008399147191084921,-0.0,4,96,-0.0008399147191084921,-0.0,-50,10.0,248
